"iso3","round","economy_label","regionwb_raw","is_oic","pop_adult","n_total","n_unbanked_fin","n_asked","n_religion_dk_ref","relig_A_p","relig_A_n","relig_A_se","relig_A_deff","relig_B_p","relig_B_n","relig_B_se","relig_B_deff","relig_all_p","relig_all_n","relig_all_se","unbanked_fin_share","unbanked_fin_se","unbanked_answered_share","far_A_p","expensive_A_p","documentation_A_p","trust_A_p","money_A_p","family_A_p","no_need_A_p","account_fin_p","account_mob_p","anydigpayment_p","mobileowner_p","internet_access_p","internet_use_p","female_p","in_balanced_oic_frame","decomposition_check"
"GEO",2021,"Georgia","Europe & Central Asia (excluding high income)",0,2963014,1000,266,349,5,0.0192895294531611,262,0.0100279529905666,1.3927187561143,0.0313064395849549,344,0.0111110141574598,1.40037952653724,0.00567371564337319,995,0.00283258400907781,0.295281466900255,0.0171720472036549,0.294134476278964,0.249009115192305,0.343321920737135,0.204984537956142,0.320367202255771,0.56436721126942,0.481750326531286,0.446076912537389,0.704718533099745,0.0823120085692787,0.62165517477899,0.913400734895199,0.804063148641461,,0.535178693109063,0,0.00567371564337319
"GEO",2024,"Georgia","Europe & Central Asia (excluding high income)",0,2933716,1000,169,169,169,,0,,,,0,,,0,831,0,0.211763589040661,0.0156141636821661,0,0.160667338332561,0.305684067790028,0.189425972220876,0.303704423274495,0.384814074706318,0.523483201940243,,0.788236410959339,,0.693801399688601,,,0.818595594134725,0.539910127421668,0,
"GHA",2011,"Ghana","Sub-Saharan Africa",0,15198786,1000,603,602,1,0.0162248363835038,601,0.00625779769552518,1.47448829699071,0.0162248363835038,601,0.00625779769552518,1.47448829699071,0.0114414498751813,998,0.00420739564588058,0.705746464144917,0.0180090892944632,0.705181217532282,0.276847786576513,0.212174755790448,0.221326367918067,0.169743163342993,0.828784370085653,0.0493234754461887,,0.294253535855083,,,,,,0.508716105662328,0,0.0114414498751813
"GHA",2014,"Ghana","Sub-Saharan Africa",0,15942814,1000,640,655,4,0.0708573286300296,636,0.0114179067248453,1.25939775994104,0.0742124114071956,651,0.0115247417332852,1.25850659099741,0.0461894714342399,996,0.00748850823485827,0.653816241706191,0.0169404501990581,0.651865831344151,0.210937144524285,0.203987335855544,0.182231148508652,0.164616915333004,0.767647314474074,0.0745361614553493,0.180423831349854,0.346183758293809,0.130065504347846,,,,,0.508054959365277,0,0.0461894714342399
"GHA",2017,"Ghana","Sub-Saharan Africa (excluding high income)",0,17297232,1000,533,590,68,0.0536415733504966,472,0.0118588768561379,1.30759110065097,0.0660767832188786,522,0.0124390253157082,1.30882970235254,0.0294721697134813,932,0.00648193158434109,0.57715834156239,0.0182438085247135,0.549427764187839,0.218552173823526,0.160118288457404,0.216499197910657,0.180345624048443,0.550947245236621,0.0690878469685791,0.0972489733484711,0.42284165843761,0.389477818238621,0.00655738713739941,0.677377020210029,,,0.504960596828233,0,0.0294721697134813
"GHA",2021,"Ghana","Sub-Saharan Africa (excluding high income)",0,19535202,1000,548,566,7,0.0167963986363072,541,0.00658713397699738,1.42144684708368,0.0162857581118106,559,0.00638788226725862,1.42379897277831,0.0101661771049998,993,0.00386942103086329,0.608033783552321,0.0187689377000328,0.605259337142935,0.210690667821816,0.181607710511955,0.258046621806544,0.210341207071934,0.679143003548221,0.0772368448556759,0.170473246961319,0.391966216447679,0.59687930439756,0.655665950693213,0.855661352779908,0.429375260376427,,0.512937154552248,0,0.0101661771049998
"GHA",2024,"Ghana","Sub-Saharan Africa (excluding high income)",0,21563813,1000,544,0,0,,0,,,,0,,,0,456,0,0.612588966243092,0.0179445059349345,0,,,,,,,,0.387411033756908,0.782813635015091,0.803642716005985,,,0.547587824777064,0.519955864790287,0,
"GIN",2011,"Guinea","Sub-Saharan Africa",1,6400996,1000,943,943,16,0.0493569189696477,927,0.00816306772529635,1.31650041425504,0.0493569189696477,927,0.00816306772529635,1.31650041425504,0.0475051588476016,984,0.00781872966217862,0.963121499881525,0.00686800998831563,0.962482258603198,0.230647532684584,0.229090069710731,0.264176991240453,0.0681126151178487,0.90643665888931,0.0214792845502062,,0.0368785001184746,,,,,,0.501686504717935,1,0.0475051588476016
"GIN",2014,"Guinea","Sub-Saharan Africa",1,6775407,1000,931,946,6,0.143454089268934,925,0.0126481720137165,1.20429721126825,0.142081445465235,940,0.0124919342448478,1.20338281523508,0.134523324084704,994,0.0118666311022452,0.938298726773871,0.00834180220337194,0.937744784901267,0.307831585300969,0.286449365406669,0.296570200067162,0.143571324481402,0.881453625815562,0.109974320494868,0.187055387063453,0.0617012732261293,0.0147328565205696,,,,,0.499513203401498,1,0.134523324084704
"GIN",2017,"Guinea","Sub-Saharan Africa (excluding high income)",1,7131860,1000,826,864,62,0.115127633042521,764,0.0136613055735079,1.39964391682402,0.117739381118904,802,0.0134725852652918,1.40138545961692,0.0970517996831226,938,0.011573427278792,0.853721224960057,0.0133514227066456,0.842993094866094,0.328542684416009,0.339028350382923,0.410824024451533,0.161911586631047,0.79868104483025,0.0923534166626433,0.0990944199667046,0.146278775039943,0.13780468730052,0.0125249536278919,0.716312689106549,,,0.497571116880678,1,0.0970517996831226
"GIN",2021,"Guinea","Sub-Saharan Africa (excluding high income)",1,7479262.5,1000,844,877,12,0.16115136211274,832,0.0156203701376018,1.50171798904682,0.171855690418372,865,0.0157153147053721,1.501040233918,0.138620237761998,988,0.0134903389875514,0.862292540938004,0.0133617903353035,0.860186572081352,0.37850946923212,0.383735365547611,0.433309978601232,0.252529397790439,0.850936922076635,0.107927118593668,0.187077880898679,0.137707459061995,0.215100207943747,0.27649794980416,0.79515353368659,0.306936819064685,,0.501422643662851,1,0.138620237761998
"GIN",2024,"Guinea","Sub-Saharan Africa (excluding high income)",1,8464230,1000,801,0,0,,0,,,,0,,,0,199,0,0.83096642941374,0.0156830099615981,0,,,,,,,,0.16903357058626,0.258219395095297,0.31771136352669,,,0.310230866787471,0.500102658008001,1,
"GMB",2021,"Gambia, The","Sub-Saharan Africa (excluding high income)",1,1354539.75,1000,654,686,4,0.100712552111815,651,0.0139269946082604,1.39416337803059,0.106241063771808,682,0.0139329196662605,1.39429873438618,0.0689963702895019,996,0.00963513595033341,0.686055161227849,0.0176059442856253,0.685082135669636,0.180732056730831,0.260772592718902,0.271969870551662,0.134774156625162,0.82280496032027,0.109997369150808,0.112186245153388,0.313944838772151,0.0374562500412649,0.223675404838288,0.820293151036133,0.610882405322755,,0.520528537635193,0,0.0689963702895019
"GMB",2024,"Gambia, The","Sub-Saharan Africa (excluding high income)",1,1598990,1008,647,0,0,,0,,,,0,,,0,361,0,0.691530883501725,0.0173755579116276,0,,,,,,,,0.308469116498275,0.190885437839158,0.277065493050787,,,0.648489496562931,0.519489873285506,0,
"GRC",2011,"Greece","High Income",0,9503783,1000,173,169,5,0.0170588429627503,164,0.0118464891615434,1.37260659020051,0.0170588429627503,164,0.0118464891615434,1.37260659020051,0.00358258412988052,991,0.00222787403398336,0.220601416476362,0.0153879121036173,0.210013313195007,0.070102417985039,0.106129364755533,0.0471694796316744,0.224256152002654,0.787226442958011,0.469687284138421,,0.779398583523638,,,,,,0.518026612503212,0,0.00358258412988052
"GRC",2014,"Greece","High Income: OECD",0,9416068,1000,101,101,1,0.0244078146397381,100,0.017606221488387,1.30177255957057,0.0244078146397381,100,0.017606221488387,1.30177255957057,0.0030391772739102,999,0.00198976756970546,0.124813529273321,0.0119436814085371,0.124516566467288,0.0286344236030522,0.0703300813824539,0.186156217886439,0.218824771745719,0.73532890586411,0.510464655355542,0.454160363319578,0.875186470726679,,,,,,0.514851656968343,0,0.0030391772739102
"GRC",2017,"Greece","High income: OECD",0,9204938,1000,117,129,3,0.0371939249589382,114,0.0206267710881641,1.35442985058377,0.0456580106530455,126,0.0216788281823745,1.35900524940253,0.00531679417130337,997,0.00262989391594891,0.145334788672498,0.0127228508295995,0.142947918972603,0.01971750175996,0.0755887216056947,0.308265600650474,0.0983918283674457,0.55711596849846,0.662430961663646,0.515664454209033,0.854665211327502,,0.101798231488097,0.89053668884799,,,0.513710965508489,0,0.00531679417130336
"GRC",2021,"Greece","High income",0,9252242,1003,24,39,0,0.0744601698054091,24,0.0621308909709623,1.34433426832264,0.0525720433932942,39,0.0436775158568118,1.49375514359099,0.00380930487975203,1003,0.00288579094288442,0.0511589604174567,0.0103211560593124,0.0511589604174567,0.236553081807189,0.315701588913409,0.350912058139572,0.374823171888647,0.751114668669514,0.43188945003048,0.488324656609805,0.948841039582543,,0.913951093237368,0.97240690091497,0.914730217988521,,0.498045407802282,0,0.00380930487975203
"GRC",2024,"Greece","High income",0,8991800,1004,53,0,0,,0,,,,0,,,0,951,0,0.114480240887756,0.0145102634698442,0,,,,,,,,0.885519759112244,,,,,0.912094985089491,0.513926883556742,0,
"GTM",2011,"Guatemala","Latin America & Caribbean",0,8653140,1000,779,772,45,0.0574844986924095,727,0.00921888900225523,1.14038719686263,0.0574844986924095,727,0.00921888900225523,1.14038719686263,0.0438790815998889,948,0.00712334776450109,0.776811168547758,0.014097873160604,0.763320244552866,0.18644626653893,0.328167056294672,0.292592578539678,0.256270432039668,0.637002558161176,0.149432573681549,,0.223188831452242,,,,,,0.529372041373306,0,0.043879081599889
"GTM",2014,"Guatemala","Latin America & Caribbean",0,9214613,1000,625,699,9,0.0850811573080901,618,0.0126449003549515,1.26941415605375,0.0885409765856967,690,0.0122213652667516,1.27704759255763,0.0500831720262617,991,0.00789696449142843,0.592132715512275,0.0177247501864873,0.588651748646342,0.248610193834158,0.460497314127891,0.266549371398373,0.331737654898784,0.582787997256727,0.275259542858399,0.331928886139041,0.407867284487725,0.0177027667227886,,,,,0.526772125264761,0,0.0500831720262617
"GTM",2017,"Guatemala","Latin America & Caribbean (excluding high income)",0,10669036,1000,588,711,5,0.166984274002841,583,0.0173342454472794,1.25935933359879,0.167309442091145,706,0.0157980868660829,1.26476431872501,0.0939157887396998,995,0.0104102824070023,0.56464709437121,0.0176617298404421,0.562422954499908,0.317217192741514,0.502100390077722,0.312586453975647,0.331685885603941,0.644324252778898,0.251875885064425,0.299214077754461,0.43535290562879,0.0212640597952094,0.0168338023503631,0.75970173783956,,,0.526837852328107,0,0.0939157887396998
"GTM",2021,"Guatemala","Latin America & Caribbean (excluding high income)",0,11237355,1000,634,710,9,0.131470961760443,625,0.0160311597384848,1.40668131042044,0.14014318774886,701,0.0155814037313339,1.41231981147682,0.0853619186620688,991,0.0105975144565147,0.65149806064083,0.0179949089013126,0.649283442663246,0.311554373699873,0.530372567194738,0.331001317390362,0.357883056839444,0.624862503745662,0.29523881603844,0.311891695657711,0.34850193935917,0.0523580346958564,0.259240726446342,0.782856989782845,0.542988248196409,,0.528604953965572,0,0.0853619186620688
"GTM",2024,"Guatemala","Latin America & Caribbean (excluding high income)",0,12299923,1000,602,602,602,,0,,,,0,,,0,398,0,0.624684199429676,0.01932711879368,0,0.509966508987313,0.645226957754486,0.237152204000144,0.337817843059366,0.22986025932246,0.336988651668072,,0.375315800570324,0.0330010499165557,0.225780381742402,,,0.711239169328234,0.524163402269636,0,
"HKG",2011,"Hong Kong SAR, China","High Income",0,6228422,1028,110,107,2,0.143141467911905,104,0.0426816308331613,1.54468794572536,0.139678335425428,105,0.0420696111834238,1.54645178863213,0.0149016921774094,1021,0.00460891074108092,0.109760646523204,0.0118435699243822,0.104104648323018,0.319156152749321,0.391044142990968,0.454751654799197,0.25486152723437,0.771719056736759,0.608742752696418,,0.889867219595058,,,,,,0.52619811259306,0,0.0149016921774094
"HKG",2014,"Hong Kong SAR, China",,0,6344955,1007,38,50,0,0,38,0,1.24366451223585,0.0401506104052344,50,0.0307192741454018,1.22432483329282,0,1007,0,0.0385235988176436,0.00684276478136741,0.0385235988176436,0.326268968656635,0.438026550912511,0.408502242120916,0.241329439515044,0.636607082336485,0.58376610732227,0.815810851395448,0.961476401182356,,,,,,0.547082816232812,0,0
"HKG",2017,"Hong Kong SAR, China","High income: nonOECD",0,6522989,1007,43,49,0,0.0295229407090699,43,0.0290534189413564,1.26682918664478,0.0633633672031465,49,0.0391611434219857,1.26618574558228,0.00139252068724293,1007,0.00137762809075749,0.0471674113011082,0.00783182683669923,0.0471674113011082,0.352226695002161,0.438558483681611,0.46561652450914,0.227524291817091,0.562407056120536,0.703981445353133,0.764625235550363,0.952832588698892,,,0.921990934102589,,,0.549879161458547,0,0.00139252068724293
"HKG",2021,"Hong Kong SAR, China","High income",0,6533674,1003,17,19,0,0.15882251755456,17,0.0916806645674207,1.06955891597021,0.144914727406602,19,0.0836916343725295,1.07397889824642,0.00349211903000203,1003,0.00202280594255087,0.0219875561965097,0.00502840216049658,0.0219875561965097,0.252249454790817,0.253748244000471,0.476834339767397,0.231347570487378,0.642165884442915,0.720159899715637,0.729431431319012,0.97801244380349,,0.927671215820433,0.95718353466037,0.875875253975854,,0.547994367420994,0,0.00349211903000203
"HKG",2024,"Hong Kong SAR, China","High income",0,6729811,1006,17,0,0,,0,,,,0,,,0,989,0,0.0269197527176318,0.00578103291307893,0,,,,,,,,0.973080247282368,,,,,0.885215392416342,0.552091447183249,0,
"HND",2011,"Honduras","Latin America & Caribbean",0,4958202,1002,794,789,27,0.038926472887573,762,0.00761059965975102,1.17975290953405,0.038926472887573,762,0.00761059965975102,1.17975290953405,0.0306985475195583,970,0.00600826361104704,0.794877353998151,0.0138324656908455,0.788629054788024,0.211520365770053,0.250944523177355,0.193019088267536,0.22063200339927,0.531495315491834,0.135471697843155,,0.205122646001849,,,,,,0.507514556023977,0,0.0306985475195583
"HND",2014,"Honduras","Latin America & Caribbean",0,5244420,1000,693,743,18,0.070296477833277,677,0.0108426667561186,1.21781928533858,0.0696035187798765,725,0.0104449899995673,1.22139126183649,0.0489476622996409,982,0.00762202211367898,0.699563422171764,0.0160399313900665,0.696303197661348,0.276690580826398,0.428078665194525,0.249497699152005,0.205512283129008,0.743295813509663,0.121147937339459,0.2082975375548,0.300436577828235,0.0340870087072683,,,,,0.50832296063129,0,0.0489476622996409
"HND",2017,"Honduras","Latin America & Caribbean (excluding high income)",0,6169520,1000,564,704,8,0.120352691389378,556,0.0163015926868269,1.39563059639581,0.115542503027094,696,0.0143202322331273,1.3966597665099,0.0683006776455446,992,0.00942418745283543,0.570555726972655,0.0184118675370052,0.567504364522859,0.411456973544986,0.557782406393134,0.328510079452936,0.284560105654301,0.668254532376225,0.241418177024014,0.204963615121713,0.429444273027345,0.0619601256057744,0.0220093078601093,0.801161588105647,,,0.527210032946613,0,0.0683006776455446
"HND",2021,"Honduras","Latin America & Caribbean (excluding high income)",0,6874968.5,1000,646,758,16,0.09527739648955,634,0.0163790020336138,1.97314412822533,0.0983452570084211,742,0.0154305048344915,1.99237224916933,0.0627604773220416,984,0.0108764212914638,0.661234914285999,0.0210816150211251,0.65871318522988,0.360853415711165,0.651087808900613,0.272488650166846,0.345674287334504,0.649267294253471,0.192481940794317,0.260453301018861,0.338765085714001,0.0886823071504457,0.316413146313124,0.774288562441931,0.551606444409538,,0.543334066275848,0,0.0627604773220416
"HND",2024,"Honduras","Latin America & Caribbean (excluding high income)",0,7345357,1004,596,596,596,,0,,,,0,,,0,408,0,0.607269459509367,0.0211414324250962,0,0.397737979730052,0.524879905524379,0.303738023313094,0.369132849852561,0.402854344490115,0.404786019639992,,0.392730540490633,0.108892564565658,0.300454371681074,,,0.752890819671995,0.553136335118177,0,
"HRV",2011,"Croatia","High Income",0,3632255.25,1029,105,107,0,0,100,0,1.05287563120285,0,107,0,1.05467405509975,0,1024,0,0.109648388777776,0.0100912652134224,0.105146366092338,0.106707002557409,0.115169287277077,0.21299965234701,0.124132250340283,0.547823004531846,0.38223399685255,,0.8896407421399,,,,,,0.524782852343416,0,0
"HRV",2014,"Croatia",,0,3619862,1000,125,141,13,0.00668948550976148,118,0.00935155912092759,1.55300303691012,0.00613621193561156,128,0.00870836402002125,1.5916805193842,0.00088852887087466,987,0.00115861810883933,0.139749036199729,0.0134099388501593,0.132824694750903,0.0394416935775836,0.195511947621347,0.0641677925117169,0.214356634420964,0.408875609603772,0.322148491096856,0.54119757227921,0.860250963800271,,,,,,0.516088696975169,0,0.00088852887087466
"HRV",2017,"Croatia","Europe & Central Asia (excluding high income)",0,3557444.5,1000,121,129,1,0.00538438653049756,121,0.00775914788234746,1.36025999922024,0.00509352284453024,128,0.00734443020433772,1.36246598643935,0.00074644486021411,999,0.00101473274234913,0.138565460606353,0.0128316545900676,0.138631366077861,0.0164257207459604,0.0517788558808594,0,0.0366741783943349,0.281820845309718,0.246866279989279,0.50661090469036,0.861434539393647,,0.171182960238405,0.869295645117311,,,0.51737083741419,0,0.00074644486021411
"HRV",2021,"Croatia","High income",0,3458673.75,1001,48,62,2,0,47,0,1.33339582366057,0,60,0,1.32913113479826,0,999,0,0.0819580533493807,0.0108789709303857,0.0809915299531854,0.0401342921386031,0.260224977632822,0.0785050961328691,0.106193837337116,0.406710940847271,0.534414336069131,0.663596927626277,0.918041946650619,,0.870846103209226,0.976866928447136,0.912160749317604,,0.535914951424469,0,0
"HRV",2024,"Croatia","High income",0,3313982,1000,45,45,45,,0,,,,0,,,0,955,0,0.073595011972687,0.00921553289479747,0,0.177975781080546,0.15187283079045,0.015615447041948,0.0547116390568706,0.395458070203101,0.655357901291033,,0.926404988027313,,0.884525046099646,,,0.87419405451767,0.52553383356171,0,
